Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
>35,No,Undergraduate,1,Man,Yes,Dev,30,28,Mexico,129924,C#;C++;SQL;Microsoft SQL Server,4,0
>35,No,Undergraduate,1,Man,No,Dev,22,16,United States of America,109000,C#;F#;JavaScript;SQL;Docker;Git;Yarn;ASP.NET;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server,12,0
>35,No,Undergraduate,1,Man,No,Dev,20,15,Canada,90758,HTML/CSS;JavaScript;Node.js;Ruby;TypeScript;Docker;Git;Yarn;Gatsby;jQuery;React.js;Ruby on Rails;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Elasticsearch;PostgreSQL;Redis,20,1
<35,No,Undergraduate,1,Man,No,Dev,17,10,United States of America,169000,Bash/Shell;Go;Python;Docker;Git;Terraform;AWS;DynamoDB;Elasticsearch,9,0
<35,No,Undergraduate,1,Man,No,Dev,9,4,United States of America,87500,C#;HTML/CSS;JavaScript;PowerShell;SQL;Docker;Git;Kubernetes;Angular;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;MongoDB,13,1
<35,No,Undergraduate,0,Man,No,Dev,10,2,Germany,15564,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;ASP.NET Core ;Django;Express;jQuery;React.js;Vue.js;Firebase;MariaDB;Microsoft SQL Server;MySQL;SQLite,22,1
<35,No,Undergraduate,1,Man,Yes,Dev,16,12,United States of America,40100,Bash/Shell;Dart;HTML/CSS;JavaScript;Node.js;Perl;SQL;TypeScript;Git;Express;jQuery;React.js;DigitalOcean;MySQL;SQLite,15,1
>35,No,Undergraduate,1,Man,No,Dev,22,9,United States of America,130000,HTML/CSS;JavaScript;TypeScript;Git;Angular,5,0
<35,No,Undergraduate,1,Man,No,Dev,14,4,United States of America,98500,C;C++;Python;Rust;Git,5,0
<35,No,Other,1,Man,No,Dev,15,10,Azerbaijan,23256,Bash/Shell;C;HTML/CSS;JavaScript;Python;Ruby;SQL;Docker;Git;Yarn;Django;Flask;React.js;Ruby on Rails;AWS;DigitalOcean;Google Cloud Platform;Heroku;Elasticsearch;MariaDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,25,0
<35,No,Undergraduate,1,Man,No,Dev,15,7,Sweden,46024,C#;HTML/CSS;JavaScript;SQL;TypeScript;Docker;Git;ASP.NET;React.js;DigitalOcean;Elasticsearch;MySQL;SQLite,13,1
<35,No,Master,1,Man,No,Dev,15,3,United States of America,92000,C;C++;JavaScript;Julia;Matlab;Python;Rust;Docker;Git;Couchbase,10,0
<35,No,Undergraduate,1,Man,Yes,Dev,5,1,United States of America,89500,Bash/Shell;C;Go;HTML/CSS;Java;JavaScript;Matlab;Node.js;Python;Rust;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;FastAPI;Flask;React.js;Spring;Vue.js;Couchbase;MongoDB;PostgreSQL;Redis,25,1
<35,No,Other,0,NonBinary,No,Dev,5,2,United States of America,40000,Assembly;C++;JavaScript;Node.js;Python;Rust;Git;React.js;AWS;Google Cloud Platform;MongoDB;MySQL,12,0
>35,No,Undergraduate,1,Man,No,Dev,24,21,Brazil,34356,C#;SQL;Git;ASP.NET;Microsoft SQL Server,5,0
<35,No,Undergraduate,1,Man,No,Dev,11,6,United States of America,120000,Bash/Shell;Go;Docker;Git;AWS;Google Cloud Platform;DynamoDB;PostgreSQL;SQLite,9,0
>35,No,Undergraduate,1,Man,No,Dev,15,12,Germany,92964,Python;Docker;Git;Terraform;FastAPI;Vue.js;AWS;Google Cloud Platform;Elasticsearch;PostgreSQL;Redis;SQLite,12,0
<35,No,NoHigherEd,1,Man,No,Dev,15,10,Bulgaria,39780,HTML/CSS;JavaScript;Node.js;PHP;TypeScript;Docker;Git;Kubernetes;Terraform;Yarn;Express;jQuery;Laravel;React.js;DigitalOcean;Google Cloud Platform;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,21,1
<35,Yes,Other,1,NonBinary,Yes,Dev,3,0,Brazil,5496,C;C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;SQL;Git;Unity 3D;Xamarin;ASP.NET;ASP.NET Core ;React.js;MySQL;Oracle;PostgreSQL;SQLite,19,1
<35,No,Undergraduate,1,Man,No,Dev,10,0,United States of America,100000,C#;Haskell;Java;Rust;SQL;Git;Unity 3D;AWS;MySQL,9,0
<35,No,Other,1,Man,No,Dev,8,0,Turkey,9864,C#;HTML/CSS;JavaScript;PHP;Git;Unity 3D;jQuery;Laravel;MySQL,9,0
<35,No,Master,1,Man,No,Dev,9,5,Romania,29856,Dart;Java;Python;SQL;Git;Spring;Firebase;Oracle,8,0
<35,No,Master,1,Man,No,Dev,12,2,Croatia,34836,Bash/Shell;C;C++;Groovy;Java;JavaScript;Python;Rust;SQL;Ansible;Docker;Git;Kubernetes;Django;FastAPI;AWS;DigitalOcean;Google Cloud Platform;Cassandra;Elasticsearch;PostgreSQL;Redis,22,0
<35,No,Other,1,Man,Yes,Dev,16,13,Sweden,47256,C#;HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;ASP.NET;ASP.NET Core ;Vue.js;Microsoft SQL Server,11,1
<35,No,Other,1,Man,No,NotDev,10,3,Israel,23460,Bash/Shell;Clojure;Kotlin;PowerShell;Python;TypeScript;Ansible;Docker;Git;Kubernetes;Angular;Flask;Vue.js;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,18,1
<35,No,Other,1,Man,No,Dev,20,13,Finland,60972,C#;C++;JavaScript;Node.js;PowerShell;Python;Rust;Git;Microsoft Azure;MongoDB;MySQL;PostgreSQL,12,1
<35,No,Undergraduate,1,Man,No,Dev,7,2,Germany,60972,C#;Docker;Git;Angular;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;PostgreSQL;Redis;SQLite,10,1
<35,No,Undergraduate,1,Man,No,Dev,10,6,Germany,48648,C#;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Angular;ASP.NET;ASP.NET Core ;Express;DigitalOcean;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,19,1
>35,No,Master,1,Man,Yes,Dev,3,1,Germany,54049,Assembly;Bash/Shell;C#;Haskell;HTML/CSS;JavaScript;LISP;Node.js;Perl;PHP;Rust;TypeScript;Docker;Git;Unity 3D;Angular;jQuery;React.js;Vue.js;AWS;Heroku;MongoDB;MySQL,23,1
>35,No,Master,1,Man,No,NotDev,13,9,Spain,75669,C#;C++;Java;Kotlin;Python;Scala;SQL;VBA;Git;Kubernetes;Microsoft Azure;Microsoft SQL Server;MongoDB,13,1
>35,No,Master,1,Man,No,Dev,20,10,Netherlands,81074,Python;SQL;Docker;Git;Kubernetes;Terraform;Flask;AWS;PostgreSQL;SQLite,10,0
<35,No,Other,1,Man,No,Dev,10,8,South Africa,52044,Bash/Shell;Rust;Scala;SQL;Ansible;Docker;Git;Kubernetes;React.js;Microsoft Azure;Microsoft SQL Server;PostgreSQL;Redis,13,0
<35,No,Undergraduate,0,Man,No,Dev,25,15,United States of America,120000,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript;VBA;Docker;Git;Unity 3D;Xamarin;Laravel;Symfony;Vue.js;AWS;Microsoft Azure;Firebase;MongoDB;MySQL;PostgreSQL;Redis;SQLite,25,1
<35,No,Undergraduate,0,Man,No,Dev,4,2,Mexico,4848,C#;HTML/CSS;Java;JavaScript;Node.js;TypeScript;Git;Unity 3D;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;Laravel;Vue.js;AWS;Google Cloud Platform;Heroku;Oracle Cloud Infrastructure;Firebase;MongoDB;MySQL;PostgreSQL,23,1
>35,No,Undergraduate,1,Man,No,NotDev,36,18,Canada,90758,Bash/Shell;C;C#;C++;HTML/CSS;PowerShell;Python;SQL;Ansible;Docker;Git;AWS;DynamoDB;MariaDB;Microsoft SQL Server;SQLite,16,1
<35,No,NoHigherEd,0,Man,No,Dev,4,2,Germany,31600,HTML/CSS;JavaScript;Node.js;Python;Swift;TypeScript;Yarn;Google Cloud Platform;Firebase,9,0
<35,No,Other,1,Man,No,Dev,7,3,Turkey,16764,C#;HTML/CSS;JavaScript;TypeScript;Git;Unity 3D;Yarn;React.js;Firebase,9,0
<35,No,PhD,1,Man,No,Dev,5,2,United Kingdom of Great Britain and Northern Ireland,84019,Bash/Shell;Go;Python;Docker;Git;Terraform;Django;Flask;Google Cloud Platform;PostgreSQL,10,0
<35,No,Undergraduate,1,Man,No,Dev,14,3,United States of America,190000,Bash/Shell;Groovy;HTML/CSS;JavaScript;Perl;PHP;Python;Rust;SQL;Docker;Git;Kubernetes;Flask;DigitalOcean;Elasticsearch;MySQL;SQLite,17,0
>35,No,PhD,1,Man,No,NotDev,37,0,Germany,76020,,0,0
<35,No,Master,1,Man,No,Dev,5,3,United Kingdom of Great Britain and Northern Ireland,148648,C#;Python;Rust;Docker;Git;Kubernetes;Terraform;ASP.NET Core ;Flask;AWS;DigitalOcean;PostgreSQL;Redis,13,0
>35,No,Master,1,Man,No,Dev,10,8,United States of America,75000,HTML/CSS;JavaScript;Python;Docker;Git;Unity 3D;Angular.js;Vue.js;Microsoft Azure;Microsoft SQL Server,10,0
<35,No,NoHigherEd,0,Man,Yes,Dev,25,10,Germany,64859,Bash/Shell;C#;C++;HTML/CSS;JavaScript;PowerShell;Rust;Git;Yarn;Angular;ASP.NET;ASP.NET Core ;Microsoft SQL Server,13,1
<35,No,Master,1,Man,No,Dev,4,2,United Kingdom of Great Britain and Northern Ireland,103408,Bash/Shell;Python;Docker;Git;Kubernetes;Flask;AWS;Microsoft Azure;PostgreSQL,9,0
<35,No,NoHigherEd,1,Man,No,Dev,4,2,"Iran, Islamic Republic of...",1848,JavaScript;Python;TypeScript;Docker;Git;Yarn;FastAPI;React.js;DigitalOcean;Heroku;PostgreSQL,11,0
>35,No,Undergraduate,1,Man,Yes,Dev,20,12,United Kingdom of Great Britain and Northern Ireland,64630,C#;HTML/CSS;JavaScript;PowerShell;SQL;Git;Unity 3D;Xamarin;ASP.NET;jQuery;AWS;Microsoft Azure;Microsoft SQL Server;Redis;SQLite,15,1
>35,No,NoHigherEd,1,Man,No,Dev,14,12,Germany,43239,HTML/CSS;Java;JavaScript;PHP;SQL;Docker;Git;jQuery;Spring;AWS;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;Oracle,15,1
<35,No,Master,0,Man,No,Dev,20,2,Sweden,33756,C++;HTML/CSS;JavaScript;LISP;Node.js;Python;Rust;Git,8,0
<35,No,Master,0,Man,No,Dev,11,6,Germany,196750,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Angular;React.js;AWS;Heroku;MongoDB;PostgreSQL,14,1
<35,No,Undergraduate,1,Man,No,Dev,12,6,United States of America,87000,C#;HTML/CSS;SQL;TypeScript;Angular;ASP.NET;Microsoft SQL Server,7,1
>35,No,Undergraduate,1,Man,No,Dev,10,5,Russian Federation,33972,HTML/CSS;JavaScript;Git;Yarn;Angular,5,0
<35,No,NoHigherEd,1,Man,No,Dev,9,2,Sri Lanka,6696,C#;Dart;HTML/CSS;Java;JavaScript;SQL;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;jQuery;React.js;Firebase;Microsoft SQL Server;MySQL;SQLite,17,1
>35,No,Undergraduate,0,Man,No,Dev,39,30,Portugal,60535,Bash/Shell;C;C++;HTML/CSS;R;SQL;Docker;jQuery;AWS;Google Cloud Platform;PostgreSQL;SQLite,12,1
<35,No,Undergraduate,1,Man,Yes,Dev,7,6,United States of America,128000,C#;C++;Java;JavaScript;Node.js;Python;TypeScript;Docker;Git;Unity 3D;Angular;ASP.NET;ASP.NET Core ;Express;AWS;DigitalOcean;Heroku;MongoDB;MySQL;PostgreSQL,20,1
<35,No,Other,1,Man,No,Dev,10,4,Austria,38916,HTML/CSS;JavaScript;Node.js;PHP;TypeScript;Docker;Git;Angular;React.js;Vue.js;AWS;Heroku;Elasticsearch;MongoDB;MySQL,15,1
<35,No,Undergraduate,1,Woman,Yes,Dev,16,5,United States of America,105000,Bash/Shell;C#;C++;Java;JavaScript;Node.js;PowerShell;Scala;SQL;TypeScript;Ansible;Docker;Git;Puppet;Unreal Engine;Angular;Express;Gatsby;AWS;Microsoft Azure;DynamoDB;Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL,25,1
<35,No,Undergraduate,1,Man,No,Dev,10,8,Turkey,47340,C#;Go;Ruby;Rust;Ansible;Docker;Git;Kubernetes;Yarn;ASP.NET Core ;Express;React.js;Ruby on Rails;Vue.js;AWS;Heroku;Cassandra;Couchbase;MongoDB;PostgreSQL;Redis,21,0
>35,No,Undergraduate,1,Man,No,Dev,32,30,Canada,75631,C;C++;Python;Git,4,0
<35,No,Undergraduate,1,Man,No,Dev,6,0,India,19128,Python;Scala;SQL;Git;AWS;Microsoft Azure;Microsoft SQL Server;MySQL,8,0
<35,No,Master,1,Man,No,Dev,13,9,Ukraine,5772,HTML/CSS;JavaScript;Node.js;PHP;Ansible;Docker;Git;Kubernetes;Terraform;Yarn;Laravel;Symfony;Vue.js;AWS;DigitalOcean;Heroku;Elasticsearch;MySQL;Redis,19,0
>35,No,Undergraduate,1,Man,No,Dev,7,6,United States of America,140000,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Angular.js;Express;React.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Elasticsearch;MongoDB;PostgreSQL;Redis,19,1
<35,No,Undergraduate,1,Man,No,Dev,15,5,United States of America,100000,Go;LISP;Ruby;Rust;SQL;TypeScript;Git;Ruby on Rails;AWS;DynamoDB;PostgreSQL;Redis,12,0
>35,No,Other,0,Man,No,Dev,40,32,United States of America,96000,C#;JavaScript;SQL;TypeScript;Git;Yarn;Angular.js;ASP.NET;ASP.NET Core ;AWS;Microsoft SQL Server,11,1
>35,No,Other,1,Man,Yes,NotDev,17,16,United States of America,152000,PowerShell;SQL;VBA;Microsoft Azure;Microsoft SQL Server,5,0
<35,No,Undergraduate,1,Man,No,Dev,7,6,Brazil,11544,Dart;Delphi;Kotlin;SQL;Swift;Git;Google Cloud Platform;SQLite,8,0
<35,No,Undergraduate,1,Man,Yes,Dev,8,1,United States of America,172000,Bash/Shell;C;C++;Rust;SQL;Git;SQLite,7,0
<35,No,PhD,1,Man,No,Dev,10,2,Switzerland,106731,HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Flask;jQuery;React.js;AWS;DynamoDB;MariaDB;MySQL;PostgreSQL;SQLite,15,1
<35,No,Undergraduate,1,Man,No,Dev,3,3,Egypt,10764,HTML/CSS;JavaScript;TypeScript;Git;Angular;Vue.js;AWS,7,0
<35,No,Other,1,Man,Yes,Dev,20,10,Netherlands,42804,C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Angular;ASP.NET Core ;AWS;DynamoDB;Microsoft SQL Server;PostgreSQL,17,1
<35,No,Master,0,Man,No,Dev,14,5,France,64860,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;Rust;Docker;Git;Kubernetes;Terraform;Vue.js;DigitalOcean;Elasticsearch;PostgreSQL;Redis;SQLite,16,1
<35,No,Other,0,Man,No,Dev,7,3,United States of America,85000,C;C++;Go;JavaScript;Rust;Docker;Git;Kubernetes;React.js;AWS;DigitalOcean;Elasticsearch;MySQL;PostgreSQL;Redis,15,0
<35,No,Undergraduate,1,Man,No,Dev,4,2,Denmark,80424,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript;Docker;Git;Terraform;Angular;Express;React.js;Vue.js;AWS;Heroku;Microsoft Azure;DynamoDB;Microsoft SQL Server;MongoDB;PostgreSQL,21,1
<35,No,Undergraduate,1,Man,Yes,Dev,5,1,"Iran, Islamic Republic of...",34200,C;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;Ansible;Docker;Git;Kubernetes;Angular;Django;Express;Flask;jQuery;React.js;Cassandra;Elasticsearch;Firebase;MongoDB;MySQL;PostgreSQL;Redis,25,1
<35,No,Undergraduate,1,Man,No,Dev,5,2,United States of America,80000,JavaScript;Node.js;Docker;Git;Yarn;Angular.js;Express;React.js;Ruby on Rails;AWS;Heroku;MongoDB;PostgreSQL;Redis,14,0
<35,No,Undergraduate,0,Man,No,Dev,8,4,India,29300,HTML/CSS;Node.js;Python;Git;Express;React.js;AWS;Heroku;Elasticsearch;MongoDB;Redis,11,0
<35,No,Master,1,Man,No,Dev,12,4,Canada,80000,Bash/Shell;C++;JavaScript;Python;Rust;Git,6,0
<35,No,Undergraduate,1,Man,Yes,Dev,16,7,Netherlands,45396,C#;HTML/CSS;JavaScript;Node.js;PHP;Rust;SQL;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;Microsoft SQL Server;MySQL,17,1
<35,No,Undergraduate,1,Man,Yes,NotDev,10,5,United States of America,65000,C;Groovy;Java;Python;SQL;Express;Flask;AWS;Elasticsearch;Firebase;MariaDB;Oracle;PostgreSQL;SQLite,14,0
>35,No,Master,1,Man,No,Dev,15,11,United States of America,112000,Bash/Shell;C#;Groovy;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Gatsby;jQuery;React.js;Vue.js;AWS;Microsoft Azure;Cassandra;Elasticsearch;Microsoft SQL Server;Oracle,23,1
>35,No,Undergraduate,1,Man,Yes,Dev,20,8,Germany,64859,C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript;Deno;Docker;Git;Kubernetes;Yarn;Express;React.js;Spring;AWS;PostgreSQL;SQLite,20,1
>35,No,PhD,1,Man,Yes,NotDev,3,0,United States of America,110000,Java;JavaScript;Git,3,0
<35,No,Other,1,Man,Yes,Dev,10,9,Philippines,24888,C#;C++;Kotlin;Swift;Git;Xamarin;ASP.NET Core ;AWS;Google Cloud Platform;Heroku;Microsoft Azure;Microsoft SQL Server;SQLite,13,1
>35,No,Undergraduate,0,Man,Yes,Dev,6,6,United States of America,180000,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Deno;Docker;Kubernetes;Pulumi;Unity 3D;Yarn;Express;Laravel;React.js;Vue.js;AWS;DigitalOcean;DynamoDB;MongoDB;MySQL;PostgreSQL,23,1
<35,No,Master,1,Woman,Yes,Dev,15,13,Nigeria,60000,HTML/CSS;JavaScript;PHP;Python;Docker;Git;Kubernetes;Django;React.js;AWS;DigitalOcean;Elasticsearch;MySQL;PostgreSQL;Redis,15,0
<35,No,Other,1,Man,Yes,Dev,10,6,India,12000,Bash/Shell;C#;Dart;Go;HTML/CSS;JavaScript;Node.js;Rust;SQL;Swift;TypeScript;Docker;Git;Angular;Express;React.js;AWS;DigitalOcean;Elasticsearch;MariaDB;MongoDB;MySQL;Redis,23,1
<35,No,Master,1,Man,No,Dev,15,10,United States of America,214000,C#;C++;Go;HTML/CSS;Java;Kotlin;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Unity 3D;Xamarin;ASP.NET;ASP.NET Core ;Django;React.js;Vue.js;AWS;Microsoft Azure;Firebase;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,27,1
<35,No,Undergraduate,1,Woman,Yes,Dev,7,5,United States of America,102000,C#;SQLite,2,0
<35,No,Undergraduate,1,Man,Yes,Dev,5,1,United States of America,101000,C#;HTML/CSS;JavaScript;TypeScript;VBA;ASP.NET;ASP.NET Core ;React.js,8,0
<35,No,NoHigherEd,1,Man,No,Dev,11,9,United Kingdom of Great Britain and Northern Ireland,84019,C++;HTML/CSS;PHP;Symfony;AWS;MySQL,6,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,Turkey,13116,C#;Dart;HTML/CSS;JavaScript;SQL;Git;ASP.NET;ASP.NET Core ;MariaDB;Microsoft SQL Server;PostgreSQL,11,0
<35,Yes,Other,1,Man,No,Dev,8,4,Greece,10380,JavaScript;Node.js;Swift;Git;AWS;DigitalOcean;Google Cloud Platform;MongoDB;Redis,9,0
>35,No,Other,1,Man,Yes,Dev,9,4,Germany,43239,HTML/CSS;Java;PHP;Git;jQuery;Laravel;Vue.js;Google Cloud Platform;MariaDB;MySQL,10,0
>35,No,PhD,1,Man,No,Dev,20,12,Germany,81074,HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript;Git;Express;Spring;Svelte,10,1
<35,Yes,Other,1,Woman,Yes,Dev,5,2,Mexico,9048,HTML/CSS;Java;JavaScript;PHP;Ruby;Git;Ruby on Rails;MariaDB,8,0
>35,No,Master,0,Man,No,NotDev,42,38,Belgium,129720,Bash/Shell;Python;SQL;Firebase;MariaDB;MySQL,6,0
<35,No,Other,1,Man,No,Dev,7,3,Viet Nam,21216,Java;Docker;Git;Kubernetes;Spring;Microsoft Azure;Oracle;PostgreSQL;Redis,9,0
>35,No,Master,1,Man,No,Dev,23,20,Austria,75669,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript;Docker;Git;Angular;Angular.js;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,23,1
>35,No,Undergraduate,1,Man,No,Dev,20,15,United States of America,85748,Bash/Shell;HTML/CSS;Java;JavaScript;SQL;Git;Spring;AWS;DigitalOcean;PostgreSQL;Redis,11,0
>35,No,Other,0,Man,No,Dev,24,14,Austria,54000,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;MariaDB;MySQL,9,0
<35,No,Undergraduate,0,Man,No,Dev,5,3,Romania,12216,C;C#;C++;HTML/CSS;Python;TypeScript;Docker;Git;Angular;ASP.NET Core ;Django;React.js;DigitalOcean;Google Cloud Platform;MySQL;PostgreSQL;SQLite,17,1
<35,No,Master,1,Man,Yes,Dev,10,5,Canada,64287,Bash/Shell;C++;HTML/CSS;JavaScript;LISP;Python;Rust;TypeScript;Docker;Git;FastAPI;React.js;Vue.js;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;PostgreSQL;SQLite,19,1
>35,No,PhD,1,Man,No,Dev,26,17,Netherlands,54049,Bash/Shell;C;C++;Python;Git;Microsoft Azure,6,0
<35,No,Undergraduate,1,Man,No,Dev,9,2,United States of America,59000,HTML/CSS;Java;PHP;Git;Angular;Laravel;Spring;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Elasticsearch;IBM DB2;MongoDB;MySQL,17,0
<35,No,Master,0,Man,No,NotDev,8,4,Poland,19740,C;C#;C++;JavaScript;Python;Git,6,0
<35,No,Undergraduate,1,Man,No,Dev,5,4,Poland,43440,Go;HTML/CSS;Java;JavaScript;Python;SQL;Docker;Git;Kubernetes;Terraform;FastAPI;Flask;Google Cloud Platform;MySQL;PostgreSQL;SQLite,16,0
>35,No,Undergraduate,1,Man,No,Dev,21,15,United States of America,172000,Bash/Shell;HTML/CSS;Node.js;Python;TypeScript;Docker;Git;Kubernetes;Terraform;Express;Flask;AWS;DigitalOcean;Elasticsearch;Redis,15,1
>35,Yes,Other,1,Man,Yes,Dev,25,22,United States of America,156000,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;SQL;Docker;Git;Yarn;Express;jQuery;Vue.js;AWS;DynamoDB;Microsoft SQL Server;MySQL,17,1
<35,No,Undergraduate,1,Woman,Yes,Dev,20,10,United States of America,177000,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;PowerShell;Python;Rust;Git,11,0
>35,No,Master,1,Man,Yes,Dev,20,14,United Kingdom of Great Britain and Northern Ireland,129259,Bash/Shell;Groovy;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Yarn;Express;React.js;AWS;Google Cloud Platform;MySQL,14,1
<35,No,Undergraduate,1,Man,Yes,Dev,7,3,Greece,26484,C#;Java;JavaScript;LISP;Node.js;PowerShell;Python;SQL;TypeScript;VBA;Ansible;Docker;Git;Angular.js;ASP.NET;ASP.NET Core ;Express;Microsoft Azure;Microsoft SQL Server;PostgreSQL;Redis,21,1
<35,No,Master,1,Man,No,Dev,27,13,Belarus,14400,Bash/Shell;C;C++;Perl;Python;Rust;Docker;Git;Microsoft Azure,9,0
<35,No,Undergraduate,1,Man,No,Dev,12,7,Germany,48644,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript;Docker;Git;Angular.js;Vue.js;MongoDB,14,1
<35,No,Other,1,Man,No,Dev,12,7,Netherlands,129718,Bash/Shell;Go;SQL;Docker;Git;Kubernetes;Google Cloud Platform;MySQL;Redis,9,0
<35,No,Undergraduate,1,Man,No,Dev,17,16,Brazil,14568,Java;Kotlin;Google Cloud Platform;SQLite,4,0
<35,No,NoHigherEd,0,Man,No,Dev,10,7,Croatia,6096,HTML/CSS;JavaScript;Node.js;PHP;Rust;SQL;TypeScript;Docker;Git;Yarn;jQuery;React.js;Svelte;Google Cloud Platform;MariaDB;MySQL,16,1
<35,No,Undergraduate,1,Man,No,NotDev,12,6,United States of America,52000,Bash/Shell;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL;Git;jQuery;React.js;DigitalOcean;MySQL;Oracle,13,1
<35,No,Master,1,Man,No,Dev,8,6,United States of America,168000,Python;Docker;Git;Flask;AWS,5,0
>35,No,Undergraduate,1,Man,No,Dev,20,15,Uruguay,48000,Dart;HTML/CSS;Java;JavaScript;Kotlin;SQL;VBA;Docker;Git;Kubernetes;AWS;Cassandra;MariaDB;Microsoft SQL Server;MySQL;SQLite,16,1
<35,No,Master,1,Man,No,Dev,12,6,United States of America,125000,Python;R;SQL;Django;Flask;Microsoft SQL Server,6,0
>35,No,Master,1,Man,No,Dev,13,9,Canada,73362,C#;HTML/CSS;JavaScript;Node.js;SQL;Docker;Git;Kubernetes;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;IBM DB2;Microsoft SQL Server;MySQL;Oracle,19,1
>35,No,Undergraduate,1,Man,No,Dev,25,20,United States of America,127000,C#;C++;Java;JavaScript;PHP;Python;SQL;VBA;Microsoft SQL Server;MySQL;SQLite,11,1
>35,No,Undergraduate,1,Man,No,Dev,25,20,Germany,88640,Bash/Shell;Java;Scala;Git;Yarn;Spring;Microsoft Azure;IBM DB2;Oracle;SQLite,10,1
>35,No,Undergraduate,1,Man,No,Dev,16,14,Armenia,42636,Java;Kotlin;Google Cloud Platform;SQLite,4,0
<35,No,Undergraduate,1,Man,No,Dev,7,5,United Kingdom of Great Britain and Northern Ireland,116333,C;Clojure;JavaScript;Python;Rust;SQL;Docker;Git;React.js;Vue.js;AWS;DynamoDB;PostgreSQL;SQLite,14,0
>35,No,Other,1,Man,Yes,Dev,27,23,Israel,144000,Assembly;Bash/Shell;C;C#;C++;Clojure;Crystal;Dart;Delphi;Elixir;Erlang;F#;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;LISP;Matlab;Node.js;Objective-C;Perl;PHP;PowerShell;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;Chef;Deno;Docker;Flow;Git;Kubernetes;Puppet;Terraform;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;Django;Express;FastAPI;Flask;Gatsby;jQuery;Laravel;React.js;Ruby on Rails;Spring;Svelte;Symfony;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;Cassandra;Couchbase;DynamoDB;Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,78,1
